target,date,season,holiday,weekday,workingday,weathersit,temp,atemp,TM1,TM2,TM3,TM4,TM5,TM6,TM7
0.66,2012-07-01,3,0,0,0,1,0.76,0.7273,0.62,0.62,0.52,0.52,0.44,0.35,0.32
0.7,2012-07-01,3,0,0,0,1,0.74,0.6970000000000001,0.66,0.62,0.62,0.52,0.52,0.44,0.35
0.74,2012-07-01,3,0,0,0,1,0.72,0.6970000000000001,0.7,0.66,0.62,0.62,0.52,0.52,0.44
0.84,2012-07-01,3,0,0,0,1,0.72,0.7121,0.74,0.7,0.66,0.62,0.62,0.52,0.52
0.79,2012-07-01,3,0,0,0,1,0.7,0.6667,0.84,0.74,0.7,0.66,0.62,0.62,0.52
0.79,2012-07-01,3,0,0,0,1,0.68,0.6364,0.79,0.84,0.74,0.7,0.66,0.62,0.62
0.79,2012-07-01,3,0,0,0,1,0.7,0.6667,0.79,0.79,0.84,0.74,0.7,0.66,0.62
0.7,2012-07-01,3,0,0,0,1,0.74,0.6970000000000001,0.79,0.79,0.79,0.84,0.74,0.7,0.66
0.62,2012-07-01,3,0,0,0,1,0.78,0.7424,0.7,0.79,0.79,0.79,0.84,0.74,0.7
0.56,2012-07-01,3,0,0,0,1,0.82,0.7879,0.62,0.7,0.79,0.79,0.79,0.84,0.74
0.44,2012-07-01,3,0,0,0,1,0.86,0.7879,0.56,0.62,0.7,0.79,0.79,0.79,0.84
0.39,2012-07-01,3,0,0,0,1,0.88,0.8029999999999999,0.44,0.56,0.62,0.7,0.79,0.79,0.79
0.37,2012-07-01,3,0,0,0,1,0.9,0.8182,0.39,0.44,0.56,0.62,0.7,0.79,0.79
0.33,2012-07-01,3,0,0,0,1,0.92,0.8333,0.37,0.39,0.44,0.56,0.62,0.7,0.79
0.33,2012-07-01,3,0,0,0,1,0.92,0.8333,0.33,0.37,0.39,0.44,0.56,0.62,0.7
0.37,2012-07-01,3,0,0,0,1,0.9,0.8182,0.33,0.33,0.37,0.39,0.44,0.56,0.62
0.33,2012-07-01,3,0,0,0,1,0.92,0.8333,0.37,0.33,0.33,0.37,0.39,0.44,0.56
0.26,2012-07-01,3,0,0,0,1,0.92,0.8029999999999999,0.33,0.37,0.33,0.33,0.37,0.39,0.44
0.32,2012-07-01,3,0,0,0,1,0.88,0.7727,0.26,0.33,0.37,0.33,0.33,0.37,0.39
0.39,2012-07-01,3,0,0,0,1,0.84,0.7424,0.32,0.26,0.33,0.37,0.33,0.33,0.37
0.39,2012-07-01,3,0,0,0,1,0.84,0.7424,0.39,0.32,0.26,0.33,0.37,0.33,0.33
0.39,2012-07-01,3,0,0,0,1,0.84,0.7424,0.39,0.39,0.32,0.26,0.33,0.37,0.33
0.43,2012-07-01,3,0,0,0,1,0.82,0.7424,0.39,0.39,0.39,0.32,0.26,0.33,0.37
0.52,2012-07-01,3,0,0,0,3,0.78,0.7121,0.43,0.39,0.39,0.39,0.32,0.26,0.33
0.58,2012-07-02,3,0,1,1,2,0.76,0.7121,0.52,0.43,0.39,0.39,0.39,0.32,0.26
0.58,2012-07-02,3,0,1,1,2,0.76,0.7121,0.58,0.52,0.43,0.39,0.39,0.39,0.32
0.51,2012-07-02,3,0,1,1,2,0.74,0.6667,0.58,0.58,0.52,0.43,0.39,0.39,0.39
0.54,2012-07-02,3,0,1,1,2,0.72,0.6667,0.51,0.58,0.58,0.52,0.43,0.39,0.39
0.54,2012-07-02,3,0,1,1,2,0.72,0.6667,0.54,0.51,0.58,0.58,0.52,0.43,0.39
0.51,2012-07-02,3,0,1,1,2,0.72,0.6667,0.54,0.54,0.51,0.58,0.58,0.52,0.43
0.58,2012-07-02,3,0,1,1,1,0.7,0.6515,0.51,0.54,0.54,0.51,0.58,0.58,0.52
0.51,2012-07-02,3,0,1,1,1,0.74,0.6667,0.58,0.51,0.54,0.54,0.51,0.58,0.58
0.52,2012-07-02,3,0,1,1,1,0.76,0.6970000000000001,0.51,0.58,0.51,0.54,0.54,0.51,0.58
0.46,2012-07-02,3,0,1,1,1,0.78,0.6970000000000001,0.52,0.51,0.58,0.51,0.54,0.54,0.51
0.43,2012-07-02,3,0,1,1,1,0.8,0.7273,0.46,0.52,0.51,0.58,0.51,0.54,0.54
0.28,2012-07-02,3,0,1,1,1,0.84,0.7273,0.43,0.46,0.52,0.51,0.58,0.51,0.54
0.32,2012-07-02,3,0,1,1,1,0.84,0.7273,0.28,0.43,0.46,0.52,0.51,0.58,0.51
0.34,2012-07-02,3,0,1,1,1,0.86,0.7576,0.32,0.28,0.43,0.46,0.52,0.51,0.58
0.34,2012-07-02,3,0,1,1,1,0.86,0.7576,0.34,0.32,0.28,0.43,0.46,0.52,0.51
0.36,2012-07-02,3,0,1,1,1,0.84,0.7424,0.34,0.34,0.32,0.28,0.43,0.46,0.52
0.36,2012-07-02,3,0,1,1,1,0.84,0.7424,0.36,0.34,0.34,0.32,0.28,0.43,0.46
0.32,2012-07-02,3,0,1,1,1,0.84,0.7273,0.36,0.36,0.34,0.34,0.32,0.28,0.43
0.32,2012-07-02,3,0,1,1,1,0.84,0.7273,0.32,0.36,0.36,0.34,0.34,0.32,0.28
0.43,2012-07-02,3,0,1,1,1,0.78,0.6970000000000001,0.32,0.32,0.36,0.36,0.34,0.34,0.32
0.43,2012-07-02,3,0,1,1,1,0.78,0.6970000000000001,0.43,0.32,0.32,0.36,0.36,0.34,0.34
0.45,2012-07-02,3,0,1,1,1,0.76,0.6818,0.43,0.43,0.32,0.32,0.36,0.36,0.34
0.51,2012-07-02,3,0,1,1,1,0.74,0.6667,0.45,0.43,0.43,0.32,0.32,0.36,0.36
0.51,2012-07-02,3,0,1,1,1,0.74,0.6667,0.51,0.45,0.43,0.43,0.32,0.32,0.36
0.54,2012-07-03,3,0,2,1,1,0.72,0.6667,0.51,0.51,0.45,0.43,0.43,0.32,0.32
0.58,2012-07-03,3,0,2,1,1,0.72,0.6667,0.54,0.51,0.51,0.45,0.43,0.43,0.32
0.58,2012-07-03,3,0,2,1,1,0.72,0.6667,0.58,0.54,0.51,0.51,0.45,0.43,0.43
0.65,2012-07-03,3,0,2,1,1,0.7,0.6515,0.58,0.58,0.54,0.51,0.51,0.45,0.43
0.65,2012-07-03,3,0,2,1,1,0.68,0.6364,0.65,0.58,0.58,0.54,0.51,0.51,0.45
0.61,2012-07-03,3,0,2,1,1,0.7,0.6515,0.65,0.65,0.58,0.58,0.54,0.51,0.51
0.65,2012-07-03,3,0,2,1,1,0.7,0.6515,0.61,0.65,0.65,0.58,0.58,0.54,0.51
0.58,2012-07-03,3,0,2,1,1,0.74,0.6818,0.65,0.61,0.65,0.65,0.58,0.58,0.54
0.62,2012-07-03,3,0,2,1,1,0.74,0.6818,0.58,0.65,0.61,0.65,0.65,0.58,0.58
0.49,2012-07-03,3,0,2,1,1,0.8,0.7424,0.62,0.58,0.65,0.61,0.65,0.65,0.58
0.43,2012-07-03,3,0,2,1,1,0.82,0.7424,0.49,0.62,0.58,0.65,0.61,0.65,0.65
0.34,2012-07-03,3,0,2,1,1,0.86,0.7576,0.43,0.49,0.62,0.58,0.65,0.61,0.65
0.28,2012-07-03,3,0,2,1,1,0.88,0.7576,0.34,0.43,0.49,0.62,0.58,0.65,0.61
0.25,2012-07-03,3,0,2,1,1,0.9,0.7727,0.28,0.34,0.43,0.49,0.62,0.58,0.65
0.25,2012-07-03,3,0,2,1,1,0.9,0.7727,0.25,0.28,0.34,0.43,0.49,0.62,0.58
0.24,2012-07-03,3,0,2,1,2,0.9,0.7727,0.25,0.25,0.28,0.34,0.43,0.49,0.62
0.24,2012-07-03,3,0,2,1,2,0.9,0.7727,0.24,0.25,0.25,0.28,0.34,0.43,0.49
0.3,2012-07-03,3,0,2,1,2,0.86,0.7424,0.24,0.24,0.25,0.25,0.28,0.34,0.43
0.3,2012-07-03,3,0,2,1,2,0.86,0.7424,0.3,0.24,0.24,0.25,0.25,0.28,0.34
0.36,2012-07-03,3,0,2,1,2,0.84,0.7424,0.3,0.3,0.24,0.24,0.25,0.25,0.28
0.55,2012-07-03,3,0,2,1,3,0.76,0.6970000000000001,0.36,0.3,0.3,0.24,0.24,0.25,0.25
0.7,2012-07-03,3,0,2,1,2,0.7,0.6515,0.55,0.36,0.3,0.3,0.24,0.24,0.25
0.79,2012-07-03,3,0,2,1,1,0.68,0.6364,0.7,0.55,0.36,0.3,0.3,0.24,0.24
0.83,2012-07-03,3,0,2,1,1,0.66,0.6061,0.79,0.7,0.55,0.36,0.3,0.3,0.24
0.79,2012-07-04,3,1,3,0,1,0.68,0.6364,0.83,0.79,0.7,0.55,0.36,0.3,0.3
0.74,2012-07-04,3,1,3,0,1,0.68,0.6364,0.79,0.83,0.79,0.7,0.55,0.36,0.3
0.83,2012-07-04,3,1,3,0,1,0.66,0.6061,0.74,0.79,0.83,0.79,0.7,0.55,0.36
0.74,2012-07-04,3,1,3,0,1,0.68,0.6364,0.83,0.74,0.79,0.83,0.79,0.7,0.55
0.69,2012-07-04,3,1,3,0,1,0.68,0.6364,0.74,0.83,0.74,0.79,0.83,0.79,0.7
0.69,2012-07-04,3,1,3,0,1,0.66,0.6212,0.69,0.74,0.83,0.74,0.79,0.83,0.79
0.69,2012-07-04,3,1,3,0,1,0.66,0.6212,0.69,0.69,0.74,0.83,0.74,0.79,0.83
0.65,2012-07-04,3,1,3,0,1,0.68,0.6364,0.69,0.69,0.69,0.74,0.83,0.74,0.79
0.61,2012-07-04,3,1,3,0,1,0.7,0.6515,0.65,0.69,0.69,0.69,0.74,0.83,0.74
0.52,2012-07-04,3,1,3,0,1,0.76,0.6970000000000001,0.61,0.65,0.69,0.69,0.69,0.74,0.83
0.46,2012-07-04,3,1,3,0,1,0.8,0.7273,0.52,0.61,0.65,0.69,0.69,0.69,0.74
0.46,2012-07-04,3,1,3,0,1,0.82,0.7576,0.46,0.52,0.61,0.65,0.69,0.69,0.69
0.41,2012-07-04,3,1,3,0,1,0.86,0.7879,0.46,0.46,0.52,0.61,0.65,0.69,0.69
0.35,2012-07-04,3,1,3,0,1,0.9,0.8182,0.41,0.46,0.46,0.52,0.61,0.65,0.69
0.37,2012-07-04,3,1,3,0,1,0.9,0.8182,0.35,0.41,0.46,0.46,0.52,0.61,0.65
0.35,2012-07-04,3,1,3,0,1,0.92,0.8485,0.37,0.35,0.41,0.46,0.46,0.52,0.61
0.35,2012-07-04,3,1,3,0,1,0.92,0.8485,0.35,0.37,0.35,0.41,0.46,0.46,0.52
0.35,2012-07-04,3,1,3,0,1,0.92,0.8485,0.35,0.35,0.37,0.35,0.41,0.46,0.46
0.42,2012-07-04,3,1,3,0,1,0.9,0.8485,0.35,0.35,0.35,0.37,0.35,0.41,0.46
0.47,2012-07-04,3,1,3,0,1,0.86,0.8029999999999999,0.42,0.35,0.35,0.35,0.37,0.35,0.41
0.47,2012-07-04,3,1,3,0,1,0.86,0.8029999999999999,0.47,0.42,0.35,0.35,0.35,0.37,0.35
0.53,2012-07-04,3,1,3,0,1,0.84,0.8029999999999999,0.47,0.47,0.42,0.35,0.35,0.35,0.37
0.56,2012-07-04,3,1,3,0,1,0.82,0.7879,0.53,0.47,0.47,0.42,0.35,0.35,0.35
0.43,2012-07-04,3,1,3,0,2,0.78,0.6970000000000001,0.56,0.53,0.47,0.47,0.42,0.35,0.35
0.51,2012-07-05,3,0,4,1,1,0.74,0.6667,0.43,0.56,0.53,0.47,0.47,0.42,0.35
0.51,2012-07-05,3,0,4,1,1,0.74,0.6667,0.51,0.43,0.56,0.53,0.47,0.47,0.42
0.51,2012-07-05,3,0,4,1,1,0.74,0.6667,0.51,0.51,0.43,0.56,0.53,0.47,0.47
0.54,2012-07-05,3,0,4,1,1,0.72,0.6667,0.51,0.51,0.51,0.43,0.56,0.53,0.47
0.58,2012-07-05,3,0,4,1,1,0.72,0.6667,0.54,0.51,0.51,0.51,0.43,0.56,0.53
0.62,2012-07-05,3,0,4,1,1,0.72,0.6818,0.58,0.54,0.51,0.51,0.51,0.43,0.56
0.58,2012-07-05,3,0,4,1,1,0.72,0.6667,0.62,0.58,0.54,0.51,0.51,0.51,0.43
0.55,2012-07-05,3,0,4,1,1,0.76,0.6970000000000001,0.58,0.62,0.58,0.54,0.51,0.51,0.51
0.49,2012-07-05,3,0,4,1,1,0.8,0.7424,0.55,0.58,0.62,0.58,0.54,0.51,0.51
0.49,2012-07-05,3,0,4,1,1,0.84,0.7879,0.49,0.55,0.58,0.62,0.58,0.54,0.51
0.44,2012-07-05,3,0,4,1,1,0.86,0.7879,0.49,0.49,0.55,0.58,0.62,0.58,0.54
0.35,2012-07-05,3,0,4,1,1,0.9,0.8182,0.44,0.49,0.49,0.55,0.58,0.62,0.58
0.35,2012-07-05,3,0,4,1,1,0.9,0.8182,0.35,0.44,0.49,0.49,0.55,0.58,0.62
0.33,2012-07-05,3,0,4,1,1,0.92,0.8333,0.35,0.35,0.44,0.49,0.49,0.55,0.58
0.33,2012-07-05,3,0,4,1,1,0.92,0.8333,0.33,0.35,0.35,0.44,0.49,0.49,0.55
0.33,2012-07-05,3,0,4,1,1,0.92,0.8333,0.33,0.33,0.35,0.35,0.44,0.49,0.49
0.33,2012-07-05,3,0,4,1,1,0.92,0.8333,0.33,0.33,0.33,0.35,0.35,0.44,0.49
0.35,2012-07-05,3,0,4,1,1,0.92,0.8485,0.33,0.33,0.33,0.33,0.35,0.35,0.44
0.39,2012-07-05,3,0,4,1,2,0.9,0.8333,0.35,0.33,0.33,0.33,0.33,0.35,0.35
0.39,2012-07-05,3,0,4,1,2,0.88,0.8029999999999999,0.39,0.35,0.33,0.33,0.33,0.33,0.35
0.41,2012-07-05,3,0,4,1,2,0.86,0.7879,0.39,0.39,0.35,0.33,0.33,0.33,0.33
0.47,2012-07-05,3,0,4,1,1,0.84,0.7727,0.41,0.39,0.39,0.35,0.33,0.33,0.33
0.59,2012-07-05,3,0,4,1,1,0.82,0.8029999999999999,0.47,0.41,0.39,0.39,0.35,0.33,0.33
0.55,2012-07-05,3,0,4,1,1,0.8,0.7576,0.59,0.47,0.41,0.39,0.39,0.35,0.33
0.62,2012-07-06,3,0,5,1,1,0.78,0.7424,0.55,0.59,0.47,0.41,0.39,0.39,0.35
0.55,2012-07-06,3,0,5,1,1,0.78,0.7273,0.62,0.55,0.59,0.47,0.41,0.39,0.39
0.62,2012-07-06,3,0,5,1,1,0.76,0.7121,0.55,0.62,0.55,0.59,0.47,0.41,0.39
0.7,2012-07-06,3,0,5,1,2,0.74,0.6970000000000001,0.62,0.55,0.62,0.55,0.59,0.47,0.41
0.66,2012-07-06,3,0,5,1,1,0.74,0.6970000000000001,0.7,0.62,0.55,0.62,0.55,0.59,0.47
0.66,2012-07-06,3,0,5,1,1,0.74,0.6970000000000001,0.66,0.7,0.62,0.55,0.62,0.55,0.59
0.66,2012-07-06,3,0,5,1,1,0.74,0.6970000000000001,0.66,0.66,0.7,0.62,0.55,0.62,0.55
0.46,2012-07-06,3,0,5,1,1,0.78,0.6970000000000001,0.66,0.66,0.66,0.7,0.62,0.55,0.62
0.41,2012-07-06,3,0,5,1,1,0.8,0.7121,0.46,0.66,0.66,0.66,0.7,0.62,0.55
0.36,2012-07-06,3,0,5,1,1,0.82,0.7273,0.41,0.46,0.66,0.66,0.66,0.7,0.62
0.3,2012-07-06,3,0,5,1,1,0.86,0.7424,0.36,0.41,0.46,0.66,0.66,0.66,0.7
0.32,2012-07-06,3,0,5,1,1,0.84,0.7273,0.3,0.36,0.41,0.46,0.66,0.66,0.66
0.28,2012-07-06,3,0,5,1,1,0.88,0.7576,0.32,0.3,0.36,0.41,0.46,0.66,0.66
0.27,2012-07-06,3,0,5,1,1,0.9,0.7879,0.28,0.32,0.3,0.36,0.41,0.46,0.66
0.31,2012-07-06,3,0,5,1,1,0.9,0.8029999999999999,0.27,0.28,0.32,0.3,0.36,0.41,0.46
0.29,2012-07-06,3,0,5,1,1,0.92,0.8182,0.31,0.27,0.28,0.32,0.3,0.36,0.41
0.29,2012-07-06,3,0,5,1,1,0.92,0.8182,0.29,0.31,0.27,0.28,0.32,0.3,0.36
0.29,2012-07-06,3,0,5,1,1,0.92,0.8182,0.29,0.29,0.31,0.27,0.28,0.32,0.3
0.33,2012-07-06,3,0,5,1,1,0.9,0.8029999999999999,0.29,0.29,0.29,0.31,0.27,0.28,0.32
0.35,2012-07-06,3,0,5,1,1,0.88,0.7879,0.33,0.29,0.29,0.29,0.31,0.27,0.28
0.39,2012-07-06,3,0,5,1,1,0.86,0.7727,0.35,0.33,0.29,0.29,0.29,0.31,0.27
0.52,2012-07-06,3,0,5,1,1,0.82,0.7727,0.39,0.35,0.33,0.29,0.29,0.29,0.31
0.55,2012-07-06,3,0,5,1,1,0.8,0.7576,0.52,0.39,0.35,0.33,0.29,0.29,0.29
0.63,2012-07-06,3,0,5,1,1,0.8,0.7879,0.55,0.52,0.39,0.35,0.33,0.29,0.29
0.66,2012-07-07,3,0,6,0,1,0.78,0.7576,0.63,0.55,0.52,0.39,0.35,0.33,0.29
0.7,2012-07-07,3,0,6,0,1,0.76,0.7273,0.66,0.63,0.55,0.52,0.39,0.35,0.33
0.72,2012-07-07,3,0,6,0,1,0.76,0.7424,0.7,0.66,0.63,0.55,0.52,0.39,0.35
0.74,2012-07-07,3,0,6,0,1,0.74,0.7121,0.72,0.7,0.66,0.63,0.55,0.52,0.39
0.74,2012-07-07,3,0,6,0,1,0.74,0.7121,0.74,0.72,0.7,0.66,0.63,0.55,0.52
0.74,2012-07-07,3,0,6,0,1,0.74,0.7121,0.74,0.74,0.72,0.7,0.66,0.63,0.55
0.74,2012-07-07,3,0,6,0,1,0.74,0.7121,0.74,0.74,0.74,0.72,0.7,0.66,0.63
0.66,2012-07-07,3,0,6,0,1,0.78,0.7576,0.74,0.74,0.74,0.74,0.72,0.7,0.66
0.63,2012-07-07,3,0,6,0,1,0.82,0.8333,0.66,0.74,0.74,0.74,0.74,0.72,0.7
0.59,2012-07-07,3,0,6,0,1,0.84,0.8333,0.63,0.66,0.74,0.74,0.74,0.74,0.72
0.37,2012-07-07,3,0,6,0,1,0.92,0.8636,0.59,0.63,0.66,0.74,0.74,0.74,0.74
0.38,2012-07-07,3,0,6,0,1,0.94,0.8788,0.37,0.59,0.63,0.66,0.74,0.74,0.74
0.31,2012-07-07,3,0,6,0,1,0.96,0.8636,0.38,0.37,0.59,0.63,0.66,0.74,0.74
0.31,2012-07-07,3,0,6,0,2,0.96,0.8636,0.31,0.38,0.37,0.59,0.63,0.66,0.74
0.3,2012-07-07,3,0,6,0,2,0.96,0.8636,0.31,0.31,0.38,0.37,0.59,0.63,0.66
0.26,2012-07-07,3,0,6,0,1,0.96,0.8485,0.3,0.31,0.31,0.38,0.37,0.59,0.63
0.19,2012-07-07,3,0,6,0,1,1.0,0.8636,0.26,0.3,0.31,0.31,0.38,0.37,0.59
0.26,2012-07-07,3,0,6,0,1,0.96,0.8485,0.19,0.26,0.3,0.31,0.31,0.38,0.37
0.29,2012-07-07,3,0,6,0,1,0.94,0.8333,0.26,0.19,0.26,0.3,0.31,0.31,0.38
0.33,2012-07-07,3,0,6,0,1,0.92,0.8333,0.29,0.26,0.19,0.26,0.3,0.31,0.31
0.37,2012-07-07,3,0,6,0,1,0.9,0.8182,0.33,0.29,0.26,0.19,0.26,0.3,0.31
0.37,2012-07-07,3,0,6,0,1,0.88,0.7879,0.37,0.33,0.29,0.26,0.19,0.26,0.3
0.59,2012-07-07,3,0,6,0,1,0.84,0.8333,0.37,0.37,0.33,0.29,0.26,0.19,0.26
0.56,2012-07-07,3,0,6,0,1,0.84,0.8182,0.59,0.37,0.37,0.33,0.29,0.26,0.19
0.56,2012-07-08,3,0,0,0,1,0.82,0.7879,0.56,0.59,0.37,0.37,0.33,0.29,0.26
0.56,2012-07-08,3,0,0,0,1,0.82,0.7879,0.56,0.56,0.59,0.37,0.37,0.33,0.29
0.52,2012-07-08,3,0,0,0,1,0.82,0.7727,0.56,0.56,0.56,0.59,0.37,0.37,0.33
0.59,2012-07-08,3,0,0,0,1,0.8,0.7727,0.52,0.56,0.56,0.56,0.59,0.37,0.37
0.66,2012-07-08,3,0,0,0,1,0.78,0.7576,0.59,0.52,0.56,0.56,0.56,0.59,0.37
0.62,2012-07-08,3,0,0,0,1,0.78,0.7424,0.66,0.59,0.52,0.56,0.56,0.56,0.59
0.7,2012-07-08,3,0,0,0,1,0.78,0.7727,0.62,0.66,0.59,0.52,0.56,0.56,0.56
0.66,2012-07-08,3,0,0,0,1,0.8,0.8029999999999999,0.7,0.62,0.66,0.59,0.52,0.56,0.56
0.53,2012-07-08,3,0,0,0,1,0.84,0.8029999999999999,0.66,0.7,0.62,0.66,0.59,0.52,0.56
0.5,2012-07-08,3,0,0,0,1,0.86,0.8182,0.53,0.66,0.7,0.62,0.66,0.59,0.52
0.45,2012-07-08,3,0,0,0,1,0.9,0.8636,0.5,0.53,0.66,0.7,0.62,0.66,0.59
0.42,2012-07-08,3,0,0,0,1,0.92,0.8939,0.45,0.5,0.53,0.66,0.7,0.62,0.66
0.42,2012-07-08,3,0,0,0,1,0.92,0.8939,0.42,0.45,0.5,0.53,0.66,0.7,0.62
0.38,2012-07-08,3,0,0,0,1,0.94,0.8788,0.42,0.42,0.45,0.5,0.53,0.66,0.7
0.36,2012-07-08,3,0,0,0,1,0.96,0.9091,0.38,0.42,0.42,0.45,0.5,0.53,0.66
0.42,2012-07-08,3,0,0,0,3,0.92,0.8939,0.36,0.38,0.42,0.42,0.45,0.5,0.53
0.66,2012-07-08,3,0,0,0,2,0.8,0.8029999999999999,0.42,0.36,0.38,0.42,0.42,0.45,0.5
0.59,2012-07-08,3,0,0,0,1,0.78,0.7424,0.66,0.42,0.36,0.38,0.42,0.42,0.45
0.62,2012-07-08,3,0,0,0,1,0.78,0.7424,0.59,0.66,0.42,0.36,0.38,0.42,0.42
0.62,2012-07-08,3,0,0,0,1,0.78,0.7424,0.62,0.59,0.66,0.42,0.36,0.38,0.42
0.7,2012-07-08,3,0,0,0,1,0.76,0.7273,0.62,0.62,0.59,0.66,0.42,0.36,0.38
0.7,2012-07-08,3,0,0,0,1,0.76,0.7273,0.7,0.62,0.62,0.59,0.66,0.42,0.36
0.7,2012-07-08,3,0,0,0,3,0.74,0.6970000000000001,0.7,0.7,0.62,0.62,0.59,0.66,0.42
0.83,2012-07-08,3,0,0,0,3,0.68,0.6364,0.7,0.7,0.7,0.62,0.62,0.59,0.66
0.89,2012-07-09,3,0,1,1,2,0.68,0.6364,0.83,0.7,0.7,0.7,0.62,0.62,0.59
0.89,2012-07-09,3,0,1,1,3,0.7,0.6667,0.89,0.83,0.7,0.7,0.7,0.62,0.62
0.89,2012-07-09,3,0,1,1,3,0.7,0.6667,0.89,0.89,0.83,0.7,0.7,0.7,0.62
0.89,2012-07-09,3,0,1,1,3,0.7,0.6667,0.89,0.89,0.89,0.83,0.7,0.7,0.7
0.89,2012-07-09,3,0,1,1,3,0.66,0.5909,0.89,0.89,0.89,0.89,0.83,0.7,0.7
0.83,2012-07-09,3,0,1,1,2,0.66,0.6061,0.89,0.89,0.89,0.89,0.89,0.83,0.7
0.89,2012-07-09,3,0,1,1,3,0.64,0.5758,0.83,0.89,0.89,0.89,0.89,0.89,0.83
0.83,2012-07-09,3,0,1,1,3,0.66,0.6061,0.89,0.83,0.89,0.89,0.89,0.89,0.89
0.83,2012-07-09,3,0,1,1,2,0.66,0.6061,0.83,0.89,0.83,0.89,0.89,0.89,0.89
0.83,2012-07-09,3,0,1,1,2,0.66,0.6061,0.83,0.83,0.89,0.83,0.89,0.89,0.89
0.83,2012-07-09,3,0,1,1,2,0.66,0.6061,0.83,0.83,0.83,0.89,0.83,0.89,0.89
0.62,2012-07-09,3,0,1,1,2,0.72,0.6818,0.83,0.83,0.83,0.83,0.89,0.83,0.89
0.58,2012-07-09,3,0,1,1,2,0.74,0.6818,0.62,0.83,0.83,0.83,0.83,0.89,0.83
0.55,2012-07-09,3,0,1,1,2,0.76,0.6970000000000001,0.58,0.62,0.83,0.83,0.83,0.83,0.89
0.55,2012-07-09,3,0,1,1,2,0.74,0.6818,0.55,0.58,0.62,0.83,0.83,0.83,0.83
0.45,2012-07-09,3,0,1,1,2,0.76,0.6818,0.55,0.55,0.58,0.62,0.83,0.83,0.83
0.4,2012-07-09,3,0,1,1,1,0.78,0.6970000000000001,0.45,0.55,0.55,0.58,0.62,0.83,0.83
0.4,2012-07-09,3,0,1,1,1,0.78,0.6970000000000001,0.4,0.45,0.55,0.55,0.58,0.62,0.83
0.48,2012-07-09,3,0,1,1,1,0.76,0.6818,0.4,0.4,0.45,0.55,0.55,0.58,0.62
0.55,2012-07-09,3,0,1,1,1,0.74,0.6818,0.48,0.4,0.4,0.45,0.55,0.55,0.58
0.55,2012-07-09,3,0,1,1,2,0.74,0.6818,0.55,0.48,0.4,0.4,0.45,0.55,0.55
0.55,2012-07-09,3,0,1,1,2,0.74,0.6818,0.55,0.55,0.48,0.4,0.4,0.45,0.55
0.58,2012-07-09,3,0,1,1,2,0.72,0.6667,0.55,0.55,0.55,0.48,0.4,0.4,0.45
0.65,2012-07-09,3,0,1,1,2,0.7,0.6515,0.58,0.55,0.55,0.55,0.48,0.4,0.4
0.7,2012-07-10,3,0,2,1,1,0.7,0.6515,0.65,0.58,0.55,0.55,0.55,0.48,0.4
0.74,2012-07-10,3,0,2,1,1,0.7,0.6667,0.7,0.65,0.58,0.55,0.55,0.55,0.48
0.74,2012-07-10,3,0,2,1,1,0.7,0.6667,0.74,0.7,0.65,0.58,0.55,0.55,0.55
0.79,2012-07-10,3,0,2,1,1,0.68,0.6364,0.74,0.74,0.7,0.65,0.58,0.55,0.55
0.79,2012-07-10,3,0,2,1,1,0.68,0.6364,0.79,0.74,0.74,0.7,0.65,0.58,0.55
0.83,2012-07-10,3,0,2,1,1,0.66,0.6061,0.79,0.79,0.74,0.74,0.7,0.65,0.58
0.79,2012-07-10,3,0,2,1,2,0.68,0.6364,0.83,0.79,0.79,0.74,0.74,0.7,0.65
0.74,2012-07-10,3,0,2,1,2,0.7,0.6667,0.79,0.83,0.79,0.79,0.74,0.74,0.7
0.74,2012-07-10,3,0,2,1,1,0.72,0.6970000000000001,0.74,0.79,0.83,0.79,0.79,0.74,0.74
0.66,2012-07-10,3,0,2,1,1,0.74,0.6970000000000001,0.74,0.74,0.79,0.83,0.79,0.79,0.74
0.62,2012-07-10,3,0,2,1,1,0.76,0.7121,0.66,0.74,0.74,0.79,0.83,0.79,0.79
0.46,2012-07-10,3,0,2,1,1,0.8,0.7273,0.62,0.66,0.74,0.74,0.79,0.83,0.79
0.41,2012-07-10,3,0,2,1,1,0.8,0.7121,0.46,0.62,0.66,0.74,0.74,0.79,0.83
0.38,2012-07-10,3,0,2,1,1,0.82,0.7273,0.41,0.46,0.62,0.66,0.74,0.74,0.79
0.38,2012-07-10,3,0,2,1,1,0.82,0.7273,0.38,0.41,0.46,0.62,0.66,0.74,0.74
0.41,2012-07-10,3,0,2,1,1,0.8,0.7121,0.38,0.38,0.41,0.46,0.62,0.66,0.74
0.43,2012-07-10,3,0,2,1,1,0.8,0.7273,0.41,0.38,0.38,0.41,0.46,0.62,0.66
0.49,2012-07-10,3,0,2,1,1,0.78,0.7121,0.43,0.41,0.38,0.38,0.41,0.46,0.62
0.74,2012-07-10,3,0,2,1,3,0.7,0.6667,0.49,0.43,0.41,0.38,0.38,0.41,0.46
0.74,2012-07-10,3,0,2,1,3,0.7,0.6667,0.74,0.49,0.43,0.41,0.38,0.38,0.41
0.83,2012-07-10,3,0,2,1,3,0.64,0.5758,0.74,0.74,0.49,0.43,0.41,0.38,0.38
0.89,2012-07-10,3,0,2,1,3,0.64,0.5758,0.83,0.74,0.74,0.49,0.43,0.41,0.38
