target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,Tm9,Tm10,Tm11,Tm12,Tm13,Tm14,Tm15,Tm16,Tm17,Tm18,Tm19,Tm20,trend,skew,mean,stddev,hurst,serialcorr,date
121.0,116.0,85.8,59.1,43.2,53.3,62.6,50.9,30.8,25.7,24.1,24.1,24.1,24.1,23.6,25.2,24.6,25.2,25.2,25.2,26.2,2.6403865499577797,1.76993147420259,39.95,25.0559269172827,-0.182467044602695,0.00426920068533132,1974-03-18
78.8,121.0,116.0,85.8,59.1,43.2,53.3,62.6,50.9,30.8,25.7,24.1,24.1,24.1,24.1,23.6,25.2,24.6,25.2,25.2,25.2,2.70661546205648,1.48882775593807,44.69,30.6584563761521,-0.0166036976298322,0.000774136976260276,1974-03-19
57.4,78.8,121.0,116.0,85.8,59.1,43.2,53.3,62.6,50.9,30.8,25.7,24.1,24.1,24.1,24.1,23.6,25.2,24.6,25.2,25.2,2.77178734827022,1.23089346989953,47.37,31.20295363887,0.177448877383328,0.00017264087169133202,1974-03-20
51.7,57.4,78.8,121.0,116.0,85.8,59.1,43.2,53.3,62.6,50.9,30.8,25.7,24.1,24.1,24.1,24.1,23.6,25.2,24.6,25.2,1.9416032679031203,1.1374851484162298,48.98,30.8272879801407,0.21385892162070397,0.000153009263423654,1974-03-21
47.7,51.7,57.4,78.8,121.0,116.0,85.8,59.1,43.2,53.3,62.6,50.9,30.8,25.7,24.1,24.1,24.1,24.1,23.6,25.2,24.6,1.7961918145401499,1.08742068926036,50.305,30.3166703316839,0.17279661637372198,0.000173100755649691,1974-03-22
44.0,47.7,51.7,57.4,78.8,121.0,116.0,85.8,59.1,43.2,53.3,62.6,50.9,30.8,25.7,24.1,24.1,24.1,24.1,23.6,25.2,1.75130313372457,1.0694618049363198,51.46,29.719980874117198,0.13625603553898,0.000200229973368327,1974-03-23
40.2,44.0,47.7,51.7,57.4,78.8,121.0,116.0,85.8,59.1,43.2,53.3,62.6,50.9,30.8,25.7,24.1,24.1,24.1,24.1,23.6,1.7134386241048998,1.07420376237158,52.4,29.137297494159604,0.12199292589966199,0.000252667623246161,1974-03-24
44.0,40.2,44.0,47.7,51.7,57.4,78.8,121.0,116.0,85.8,59.1,43.2,53.3,62.6,50.9,30.8,25.7,24.1,24.1,24.1,24.1,1.67212672930087,1.1093092148002601,53.23,28.5032611245949,0.11690290165677901,0.000313610821564336,1974-03-25
60.9,44.0,40.2,44.0,47.7,51.7,57.4,78.8,121.0,116.0,85.8,59.1,43.2,53.3,62.6,50.9,30.8,25.7,24.1,24.1,24.1,1.6255342956057799,1.14943134030001,54.225,27.7707887991378,0.100199108211505,0.000376353971559884,1974-03-26
64.3,60.9,44.0,40.2,44.0,47.7,51.7,57.4,78.8,121.0,116.0,85.8,59.1,43.2,53.3,62.6,50.9,30.8,25.7,24.1,24.1,1.57198260292554,1.13412944611533,56.065,26.874411131859397,0.054198977061743,0.000577261224318226,1974-03-27
69.0,64.3,60.9,44.0,40.2,44.0,47.7,51.7,57.4,78.8,121.0,116.0,85.8,59.1,43.2,53.3,62.6,50.9,30.8,25.7,24.1,1.47739954408973,1.13969555338154,58.075,25.841314839450003,0.0861685676079657,0.000868561688870506,1974-03-28
76.0,69.0,64.3,60.9,44.0,40.2,44.0,47.7,51.7,57.4,78.8,121.0,116.0,85.8,59.1,43.2,53.3,62.6,50.9,30.8,25.7,1.4095266517009,1.17673953287,60.32,24.6576047840055,0.11907065335480099,0.0013826620879781,1974-03-29
69.0,76.0,69.0,64.3,60.9,44.0,40.2,44.0,47.7,51.7,57.4,78.8,121.0,116.0,85.8,59.1,43.2,53.3,62.6,50.9,30.8,1.34235905743092,1.22141979561154,62.835,23.477610274696303,0.129528601852726,0.0020843892362442103,1974-03-30
67.8,69.0,76.0,69.0,64.3,60.9,44.0,40.2,44.0,47.7,51.7,57.4,78.8,121.0,116.0,85.8,59.1,43.2,53.3,62.6,50.9,1.31210557644161,1.3310671279635402,64.745,22.256364553940397,0.150494517432474,0.00119430261865372,1974-03-31
78.8,67.8,69.0,76.0,69.0,64.3,60.9,44.0,40.2,44.0,47.7,51.7,57.4,78.8,121.0,116.0,85.8,59.1,43.2,53.3,62.6,1.30571060411205,1.26929874219415,65.59,22.022641459236997,0.125355175273175,0.0009864230927015831,1974-04-01
71.3,78.8,67.8,69.0,76.0,69.0,64.3,60.9,44.0,40.2,44.0,47.7,51.7,57.4,78.8,121.0,116.0,85.8,59.1,43.2,53.3,1.32951402733546,1.13760868007921,66.4,22.204053683955998,0.127043880280215,0.00123387697801269,1974-04-02
64.3,71.3,78.8,67.8,69.0,76.0,69.0,64.3,60.9,44.0,40.2,44.0,47.7,51.7,57.4,78.8,121.0,116.0,85.8,59.1,43.2,1.3233958621586899,1.05415813338111,67.3,22.0090651180013,0.229472565737617,0.0016104333271848,1974-04-03
81.6,64.3,71.3,78.8,67.8,69.0,76.0,69.0,64.3,60.9,44.0,40.2,44.0,47.7,51.7,57.4,78.8,121.0,116.0,85.8,59.1,1.2986704551887198,1.09065976525667,68.355,21.286899232799698,0.25921129093792894,0.0011766602830463,1974-04-04
141.0,81.6,64.3,71.3,78.8,67.8,69.0,76.0,69.0,64.3,60.9,44.0,40.2,44.0,47.7,51.7,57.4,78.8,121.0,116.0,85.8,1.4131745311360702,0.933556619243922,69.48,21.366441961760103,0.14121282251037198,0.00103801444337759,1974-04-05
141.0,141.0,81.6,64.3,71.3,78.8,67.8,69.0,76.0,69.0,64.3,60.9,44.0,40.2,44.0,47.7,51.7,57.4,78.8,121.0,116.0,1.9235026278937302,1.21201629639096,72.24,26.527431680789398,-0.171391802022842,0.0264627337623595,1974-04-06
90.0,141.0,141.0,81.6,64.3,71.3,78.8,67.8,69.0,76.0,69.0,64.3,60.9,44.0,40.2,44.0,47.7,51.7,57.4,78.8,121.0,1.4599574755284301,1.30644315782695,73.49,29.156689220756697,-0.142991573742557,0.00968180863784385,1974-04-07
76.0,90.0,141.0,141.0,81.6,64.3,71.3,78.8,67.8,69.0,76.0,69.0,64.3,60.9,44.0,40.2,44.0,47.7,51.7,57.4,78.8,1.62119039109385,1.49983285300479,71.94,27.260408924607898,0.0889577242083047,0.0013466300361987301,1974-04-08
69.0,76.0,90.0,141.0,141.0,81.6,64.3,71.3,78.8,67.8,69.0,76.0,69.0,64.3,60.9,44.0,40.2,44.0,47.7,51.7,57.4,1.3319229959253702,1.5199210906658602,71.8,27.230497608380198,0.13050050819767,0.00108244703755056,1974-04-09
60.9,69.0,76.0,90.0,141.0,141.0,81.6,64.3,71.3,78.8,67.8,69.0,76.0,69.0,64.3,60.9,44.0,40.2,44.0,47.7,51.7,1.3048305294176599,1.4959680411915501,72.38,27.030442876602397,0.0843580878926829,0.0013129169602200698,1974-04-10
59.1,60.9,69.0,76.0,90.0,141.0,141.0,81.6,64.3,71.3,78.8,67.8,69.0,76.0,69.0,64.3,60.9,44.0,40.2,44.0,47.7,1.28707324983535,1.5135737162451202,72.84,26.7366769576333,0.056267184945903,0.00179674528999307,1974-04-11
57.4,59.1,60.9,69.0,76.0,90.0,141.0,141.0,81.6,64.3,71.3,78.8,67.8,69.0,76.0,69.0,64.3,60.9,44.0,40.2,44.0,1.26033402192724,1.5647503960800502,73.41,26.290300392670304,0.0398861061007297,0.00246823815354713,1974-04-12
57.4,57.4,59.1,60.9,69.0,76.0,90.0,141.0,141.0,81.6,64.3,71.3,78.8,67.8,69.0,76.0,69.0,64.3,60.9,44.0,40.2,1.2316051068722802,1.6697759843453601,74.08,25.664651094247798,0.0505327031939303,0.0038001223251379296,1974-04-13
54.1,57.4,57.4,59.1,60.9,69.0,76.0,90.0,141.0,141.0,81.6,64.3,71.3,78.8,67.8,69.0,76.0,69.0,64.3,60.9,44.0,1.18742409677055,1.8788977293027198,74.94,24.7411738648457,0.0555181610423168,0.00498400706829705,1974-04-14
52.5,54.1,57.4,57.4,59.1,60.9,69.0,76.0,90.0,141.0,141.0,81.6,64.3,71.3,78.8,67.8,69.0,76.0,69.0,64.3,60.9,1.18250051208787,2.02884956462544,75.445,24.1729617330473,0.043573890485552,0.00367677149427759,1974-04-15
47.0,52.5,54.1,57.4,57.4,59.1,60.9,69.0,76.0,90.0,141.0,141.0,81.6,64.3,71.3,78.8,67.8,69.0,76.0,69.0,64.3,1.1994558750085,1.96612304575252,75.025,24.5096087494809,0.0453163605406471,0.00309706125699527,1974-04-16
43.2,47.0,52.5,54.1,57.4,57.4,59.1,60.9,69.0,76.0,90.0,141.0,141.0,81.6,64.3,71.3,78.8,67.8,69.0,76.0,69.0,1.2359298336594198,1.84376367052014,74.16,25.203495998101396,0.0395553421082848,0.0025922109488064602,1974-04-17
38.9,43.2,47.0,52.5,54.1,57.4,57.4,59.1,60.9,69.0,76.0,90.0,141.0,141.0,81.6,64.3,71.3,78.8,67.8,69.0,76.0,1.28570134237,1.7181316406179699,72.87,26.124924578083,0.0143784226792911,0.0019497227321798602,1974-04-18
35.1,38.9,43.2,47.0,52.5,54.1,57.4,57.4,59.1,60.9,69.0,76.0,90.0,141.0,141.0,81.6,64.3,71.3,78.8,67.8,69.0,1.34031956043145,1.6295425313075602,71.015,27.1865538552851,0.0386671755488926,0.00144882142409419,1974-04-19
32.6,35.1,38.9,43.2,47.0,52.5,54.1,57.4,57.4,59.1,60.9,69.0,76.0,90.0,141.0,141.0,81.6,64.3,71.3,78.8,67.8,1.3969489552038703,1.5114317019336,69.32,28.3506539421469,0.0440850315965567,0.0010900000822758901,1974-04-20
33.8,32.6,35.1,38.9,43.2,47.0,52.5,54.1,57.4,57.4,59.1,60.9,69.0,76.0,90.0,141.0,141.0,81.6,64.3,71.3,78.8,1.47207638533153,1.41884779261233,67.56,29.5185294170859,0.0155657773097006,0.0008035428576909089,1974-04-21
43.2,33.8,32.6,35.1,38.9,43.2,47.0,52.5,54.1,57.4,57.4,59.1,60.9,69.0,76.0,90.0,141.0,141.0,81.6,64.3,71.3,1.5150932683576,1.46073124933885,65.31,30.320809251802803,0.0831758926043313,0.0005441238420613731,1974-04-22
52.5,43.2,33.8,32.6,35.1,38.9,43.2,47.0,52.5,54.1,57.4,57.4,59.1,60.9,69.0,76.0,90.0,141.0,141.0,81.6,64.3,1.53472926124745,1.53080969661865,63.905,30.677584393340503,0.16993099260631503,0.000382916704303127,1974-04-23
71.3,52.5,43.2,33.8,32.6,35.1,38.9,43.2,47.0,52.5,54.1,57.4,57.4,59.1,60.9,69.0,76.0,90.0,141.0,141.0,81.6,1.56808619836842,1.57140937101632,63.315,30.7828775885488,0.154543570580022,0.000341609450428049,1974-04-24
73.7,71.3,52.5,43.2,33.8,32.6,35.1,38.9,43.2,47.0,52.5,54.1,57.4,57.4,59.1,60.9,69.0,76.0,90.0,141.0,141.0,2.39896072350601,1.64951344856119,62.8,30.546116989854802,-0.0605683138986861,0.0011761542386650198,1974-04-25
90.0,73.7,71.3,52.5,43.2,33.8,32.6,35.1,38.9,43.2,47.0,52.5,54.1,57.4,57.4,59.1,60.9,69.0,76.0,90.0,141.0,1.77295914822595,1.8504378292121202,59.435,24.607813799685697,-0.201120670215583,0.0143033538516334,1974-04-26
96.4,90.0,73.7,71.3,52.5,43.2,33.8,32.6,35.1,38.9,43.2,47.0,52.5,54.1,57.4,57.4,59.1,60.9,69.0,76.0,90.0,2.32686404753282,0.422077788655286,56.885,17.2545424987771,-0.0439604126005261,0.0017793551998337399,1974-04-27
99.6,96.4,90.0,73.7,71.3,52.5,43.2,33.8,32.6,35.1,38.9,43.2,47.0,52.5,54.1,57.4,57.4,59.1,60.9,69.0,76.0,2.33022548235264,0.557387629897742,57.205,17.9464840421093,0.0170089893012067,0.0006880292580794259,1974-04-28
116.0,99.6,96.4,90.0,73.7,71.3,52.5,43.2,33.8,32.6,35.1,38.9,43.2,47.0,52.5,54.1,57.4,57.4,59.1,60.9,69.0,2.6371639294618596,0.700827351509234,58.385,19.9151958643592,0.058978437133039005,0.00028171385382236297,1974-04-29
99.6,116.0,99.6,96.4,90.0,73.7,71.3,52.5,43.2,33.8,32.6,35.1,38.9,43.2,47.0,52.5,54.1,57.4,57.4,59.1,60.9,3.3017352620660003,0.8866607781902841,60.735,23.655471715974397,0.0214188482348215,0.00035400234711136,1974-04-30
94.8,99.6,116.0,99.6,96.4,90.0,73.7,71.3,52.5,43.2,33.8,32.6,35.1,38.9,43.2,47.0,52.5,54.1,57.4,57.4,59.1,3.21951733082556,0.6944773039968389,62.67,25.201944369433104,0.12428724650552801,8.118293297365579e-05,1974-05-01
113.0,94.8,99.6,116.0,99.6,96.4,90.0,73.7,71.3,52.5,43.2,33.8,32.6,35.1,38.9,43.2,47.0,52.5,54.1,57.4,57.4,2.89674027068372,0.509190084690157,64.455,26.1810392419681,0.134525715472959,5.20741256382351e-05,1974-05-02
76.0,113.0,94.8,99.6,116.0,99.6,96.4,90.0,73.7,71.3,52.5,43.2,33.8,32.6,35.1,38.9,43.2,47.0,52.5,54.1,57.4,3.07827401996941,0.375518410521544,67.235,28.261714385365895,-0.00883576055456461,0.000105368176833487,1974-05-03
78.8,76.0,113.0,94.8,99.6,116.0,99.6,96.4,90.0,73.7,71.3,52.5,43.2,33.8,32.6,35.1,38.9,43.2,47.0,52.5,54.1,2.87538811335248,0.27935653009221395,68.165,28.227054491447703,0.105579483326615,7.45785107441055e-05,1974-05-04
81.6,78.8,76.0,113.0,94.8,99.6,116.0,99.6,96.4,90.0,73.7,71.3,52.5,43.2,33.8,32.6,35.1,38.9,43.2,47.0,52.5,2.06026310508954,0.156981533852821,69.4,28.1194257633963,0.0365261305255847,8.168553408915981e-05,1974-05-05
60.9,81.6,78.8,76.0,113.0,94.8,99.6,116.0,99.6,96.4,90.0,73.7,71.3,52.5,43.2,33.8,32.6,35.1,38.9,43.2,47.0,2.06361440144761,0.0158831671484916,70.855,27.9513011654575,-0.039465637615908995,0.000100422494182628,1974-05-06
47.7,60.9,81.6,78.8,76.0,113.0,94.8,99.6,116.0,99.6,96.4,90.0,73.7,71.3,52.5,43.2,33.8,32.6,35.1,38.9,43.2,2.04061010145488,-0.0284314579678335,71.55,27.4960379921027,-0.00255617857567329,0.00016360625789846298,1974-05-07
42.4,47.7,60.9,81.6,78.8,76.0,113.0,94.8,99.6,116.0,99.6,96.4,90.0,73.7,71.3,52.5,43.2,33.8,32.6,35.1,38.9,1.88664282851666,-0.029993288204415002,71.775,27.269317151236802,0.00129691769981888,0.000299834031024182,1974-05-08
40.2,42.4,47.7,60.9,81.6,78.8,76.0,113.0,94.8,99.6,116.0,99.6,96.4,90.0,73.7,71.3,52.5,43.2,33.8,32.6,35.1,1.82681199985001,-0.0228526093671597,71.95,27.057648009194605,-0.0199644888702445,0.00045141383580471505,1974-05-09
38.9,40.2,42.4,47.7,60.9,81.6,78.8,76.0,113.0,94.8,99.6,116.0,99.6,96.4,90.0,73.7,71.3,52.5,43.2,33.8,32.6,1.7975132137889702,-0.00204780901054411,72.205,26.713932398853697,-0.0270719561460259,0.000617859944198051,1974-05-10
42.4,38.9,40.2,42.4,47.7,60.9,81.6,78.8,76.0,113.0,94.8,99.6,116.0,99.6,96.4,90.0,73.7,71.3,52.5,43.2,33.8,1.7651525312634702,0.036037384595837,72.52,26.255557807623802,-0.0154435770178011,0.00072375332274266,1974-05-11
54.1,42.4,38.9,40.2,42.4,47.7,60.9,81.6,78.8,76.0,113.0,94.8,99.6,116.0,99.6,96.4,90.0,73.7,71.3,52.5,43.2,1.7444666125455202,0.0853396392515607,72.95,25.651520935722104,-0.0144650706571326,0.000488295654278881,1974-05-12
57.4,54.1,42.4,38.9,40.2,42.4,47.7,60.9,81.6,78.8,76.0,113.0,94.8,99.6,116.0,99.6,96.4,90.0,73.7,71.3,52.5,1.72529669033317,0.0913544078465562,73.495,25.0959521793749,-0.0231878920278171,0.000293796862755102,1974-05-13
76.0,57.4,54.1,42.4,38.9,40.2,42.4,47.7,60.9,81.6,78.8,76.0,113.0,94.8,99.6,116.0,99.6,96.4,90.0,73.7,71.3,1.76886454490656,0.0809869913327216,73.74,24.903379605777896,-0.0144328136933323,0.0001595415299529,1974-05-14
72.5,76.0,57.4,54.1,42.4,38.9,40.2,42.4,47.7,60.9,81.6,78.8,76.0,113.0,94.8,99.6,116.0,99.6,96.4,90.0,73.7,1.76693484396715,0.0520501209694713,73.975,24.901318396718196,0.0045415245310456605,0.00016852274594259,1974-05-15
71.3,72.5,76.0,57.4,54.1,42.4,38.9,40.2,42.4,47.7,60.9,81.6,78.8,76.0,113.0,94.8,99.6,116.0,99.6,96.4,90.0,1.7454716464784,0.0594412325629834,73.915,24.9034615011015,0.0417086440749248,0.000168838822193762,1974-05-16
71.3,71.3,72.5,76.0,57.4,54.1,42.4,38.9,40.2,42.4,47.7,60.9,81.6,78.8,76.0,113.0,94.8,99.6,116.0,99.6,96.4,1.73789354013391,0.163374996838308,72.98,24.617165598526203,0.0752061593989317,0.000218846241073378,1974-05-17
63.4,71.3,71.3,72.5,76.0,57.4,54.1,42.4,38.9,40.2,42.4,47.7,60.9,81.6,78.8,76.0,113.0,94.8,99.6,116.0,99.6,1.6991537704385702,0.28738879734289197,71.725,23.992232844029,0.0774201357892929,0.00030481943452365096,1974-05-18
57.4,63.4,71.3,71.3,72.5,76.0,57.4,54.1,42.4,38.9,40.2,42.4,47.7,60.9,81.6,78.8,76.0,113.0,94.8,99.6,116.0,1.72561005827136,0.46514093293983294,69.915,23.128571416961197,0.0127400218508683,0.0010179920133129802,1974-05-19
49.3,57.4,63.4,71.3,71.3,72.5,76.0,57.4,54.1,42.4,38.9,40.2,42.4,47.7,60.9,81.6,78.8,76.0,113.0,94.8,99.6,1.5774168625858602,0.48385589739508295,66.985,20.5513291925108,0.0945298222827666,0.0009139576734582539,1974-05-20
46.2,49.3,57.4,63.4,71.3,71.3,72.5,76.0,57.4,54.1,42.4,38.9,40.2,42.4,47.7,60.9,81.6,78.8,76.0,113.0,94.8,1.48660518534881,0.679404340592503,64.47,19.395200165857602,0.0939421323134411,0.00156576428835875,1974-05-21
46.2,46.2,49.3,57.4,63.4,71.3,71.3,72.5,76.0,57.4,54.1,42.4,38.9,40.2,42.4,47.7,60.9,81.6,78.8,76.0,113.0,1.5245523505183403,0.908423407135095,62.04,18.4149367291023,-0.07124272217095799,0.0110395720522221,1974-05-22
50.1,46.2,46.2,49.3,57.4,63.4,71.3,71.3,72.5,76.0,57.4,54.1,42.4,38.9,40.2,42.4,47.7,60.9,81.6,78.8,76.0,1.6347618500333798,0.15400332584173299,58.7,14.2790977158554,0.130094242798129,0.00059896571158391,1974-05-23
143.0,50.1,46.2,46.2,49.3,57.4,63.4,71.3,71.3,72.5,76.0,57.4,54.1,42.4,38.9,40.2,42.4,47.7,60.9,81.6,78.8,1.5899893220814698,0.341079960883411,57.405,13.7937619386827,0.0351765317299847,0.000904454120695286,1974-05-24
134.0,143.0,50.1,46.2,46.2,49.3,57.4,63.4,71.3,71.3,72.5,76.0,57.4,54.1,42.4,38.9,40.2,42.4,47.7,60.9,81.6,2.6691733913165296,2.29308105026708,60.615,23.258009938853103,-0.444188667801668,0.46588872333627096,1974-05-25
84.4,134.0,143.0,50.1,46.2,46.2,49.3,57.4,63.4,71.3,71.3,72.5,76.0,57.4,54.1,42.4,38.9,40.2,42.4,47.7,60.9,1.2130080433395802,1.9340493037873998,63.235,28.177506426599397,-0.113918212401167,0.0213457688785901,1974-05-26
76.0,84.4,134.0,143.0,50.1,46.2,46.2,49.3,57.4,63.4,71.3,71.3,72.5,76.0,57.4,54.1,42.4,38.9,40.2,42.4,47.7,1.23855514352746,1.7522246783839102,64.41,28.5623583723311,0.0941094116495868,0.00792135198933208,1974-05-27
67.8,76.0,84.4,134.0,143.0,50.1,46.2,46.2,49.3,57.4,63.4,71.3,71.3,72.5,76.0,57.4,54.1,42.4,38.9,40.2,42.4,1.0781534972853,1.64520643054936,65.825,28.3914530319101,0.0983851708428944,0.0085098091279755,1974-05-28
62.6,67.8,76.0,84.4,134.0,143.0,50.1,46.2,46.2,49.3,57.4,63.4,71.3,71.3,72.5,76.0,57.4,54.1,42.4,38.9,40.2,1.05351997652132,1.63446836099437,67.095,27.8514192211381,0.0724463144791098,0.0111255107904847,1974-05-29
55.7,62.6,67.8,76.0,84.4,134.0,143.0,50.1,46.2,46.2,49.3,57.4,63.4,71.3,71.3,72.5,76.0,57.4,54.1,42.4,38.9,1.0232794902275602,1.68873982151881,68.215,27.154630796315605,0.0581080298837093,0.016060975322657,1974-05-30
51.7,55.7,62.6,67.8,76.0,84.4,134.0,143.0,50.1,46.2,46.2,49.3,57.4,63.4,71.3,71.3,72.5,76.0,57.4,54.1,42.4,0.9951568429055759,1.79717470242937,69.055,26.4507979185187,0.0583052124529327,0.0219872811478571,1974-05-31
53.3,51.7,55.7,62.6,67.8,76.0,84.4,134.0,143.0,50.1,46.2,46.2,49.3,57.4,63.4,71.3,71.3,72.5,76.0,57.4,54.1,0.9822860680755229,1.8714095255970502,69.52,26.036039799114103,0.0499349245355788,0.0214811117969211,1974-06-01
62.6,53.3,51.7,55.7,62.6,67.8,76.0,84.4,134.0,143.0,50.1,46.2,46.2,49.3,57.4,63.4,71.3,71.3,72.5,76.0,57.4,0.983107737054191,1.8688046069293,69.48,26.061578899538002,0.0436604172127862,0.0197693858756901,1974-06-02
84.4,62.6,53.3,51.7,55.7,62.6,67.8,76.0,84.4,134.0,143.0,50.1,46.2,46.2,49.3,57.4,63.4,71.3,71.3,72.5,76.0,0.994829360015523,1.86433473976987,69.74,25.960463867398897,-0.00822651721052907,0.0157462528735592,1974-06-03
113.0,84.4,62.6,53.3,51.7,55.7,62.6,67.8,76.0,84.4,134.0,143.0,50.1,46.2,46.2,49.3,57.4,63.4,71.3,71.3,72.5,0.997308559206682,1.7866699166274598,70.16,26.134437857073998,-0.038723863818069,0.0191847770208492,1974-06-04
93.2,113.0,84.4,62.6,53.3,51.7,55.7,62.6,67.8,76.0,84.4,134.0,143.0,50.1,46.2,46.2,49.3,57.4,63.4,71.3,71.3,1.04159885400005,1.4506448711546,72.185,27.838770295739497,-0.0632880996875822,0.0244929080771397,1974-06-05
78.8,93.2,113.0,84.4,62.6,53.3,51.7,55.7,62.6,67.8,76.0,84.4,134.0,143.0,50.1,46.2,46.2,49.3,57.4,63.4,71.3,1.0258203610712902,1.29397931990549,73.28,28.2300810073972,0.0222887059677635,0.0147053786579103,1974-06-06
71.3,78.8,93.2,113.0,84.4,62.6,53.3,51.7,55.7,62.6,67.8,76.0,84.4,134.0,143.0,50.1,46.2,46.2,49.3,57.4,63.4,1.01191907145678,1.2505069132073898,73.655,28.252200193780897,0.0610329416916523,0.0138534964379977,1974-06-07
59.1,71.3,78.8,93.2,113.0,84.4,62.6,53.3,51.7,55.7,62.6,67.8,76.0,84.4,134.0,143.0,50.1,46.2,46.2,49.3,57.4,1.00113693283456,1.22271736061709,74.05,28.1563398488548,0.055881372189501004,0.0154531261162091,1974-06-08
49.3,59.1,71.3,78.8,93.2,113.0,84.4,62.6,53.3,51.7,55.7,62.6,67.8,76.0,84.4,134.0,143.0,50.1,46.2,46.2,49.3,0.9997471142582,1.22309641369817,74.135,28.105951327076603,0.0690377955370849,0.0204121652754022,1974-06-09
44.0,49.3,59.1,71.3,78.8,93.2,113.0,84.4,62.6,53.3,51.7,55.7,62.6,67.8,76.0,84.4,134.0,143.0,50.1,46.2,46.2,0.993961322426609,1.22309641369817,74.135,28.105951327076603,0.0922315802857392,0.0262006445142049,1974-06-10
42.4,44.0,49.3,59.1,71.3,78.8,93.2,113.0,84.4,62.6,53.3,51.7,55.7,62.6,67.8,76.0,84.4,134.0,143.0,50.1,46.2,0.9943505247937021,1.20630095194755,74.025,28.2250891565419,0.129335796161463,0.0280300869960792,1974-06-11
47.0,42.4,44.0,49.3,59.1,71.3,78.8,93.2,113.0,84.4,62.6,53.3,51.7,55.7,62.6,67.8,76.0,84.4,134.0,143.0,50.1,1.00130514688566,1.17674898286391,73.835,28.434269076147103,0.14070383953830498,0.0244399474122871,1974-06-12
48.5,47.0,42.4,44.0,49.3,59.1,71.3,78.8,93.2,113.0,84.4,62.6,53.3,51.7,55.7,62.6,67.8,76.0,84.4,134.0,143.0,1.7524960268350198,1.1619378304090802,73.68,28.5785455045895,-0.0204373969113493,0.003264644643448,1974-06-13
44.7,48.5,47.0,42.4,44.0,49.3,59.1,71.3,78.8,93.2,113.0,84.4,62.6,53.3,51.7,55.7,62.6,67.8,76.0,84.4,134.0,1.4556546427633898,1.21744454747084,68.955,23.9519139988963,-0.149434708169499,0.0128657696240915,1974-06-14
43.2,44.7,48.5,47.0,42.4,44.0,49.3,59.1,71.3,78.8,93.2,113.0,84.4,62.6,53.3,51.7,55.7,62.6,67.8,76.0,84.4,1.56875196251723,0.8974501505459499,64.49,18.999886426253397,0.0401208271065176,0.00074028099229384,1974-06-15
40.2,43.2,44.7,48.5,47.0,42.4,44.0,49.3,59.1,71.3,78.8,93.2,113.0,84.4,62.6,53.3,51.7,55.7,62.6,67.8,76.0,1.57791531764444,1.09980079503876,62.43,18.9610431647295,0.0410781231418242,0.000522976183497947,1974-06-16
41.0,40.2,43.2,44.7,48.5,47.0,42.4,44.0,49.3,59.1,71.3,78.8,93.2,113.0,84.4,62.6,53.3,51.7,55.7,62.6,67.8,1.6207223501794499,1.22801224686177,60.64,19.2993700469867,0.0475375024590287,0.000386994481852865,1974-06-17
49.3,41.0,40.2,43.2,44.7,48.5,47.0,42.4,44.0,49.3,59.1,71.3,78.8,93.2,113.0,84.4,62.6,53.3,51.7,55.7,62.6,1.6587919353858798,1.3078057668553402,59.3,19.7022574180834,0.0397972294143521,0.000281720355219006,1974-06-18
53.3,49.3,41.0,40.2,43.2,44.7,48.5,47.0,42.4,44.0,49.3,59.1,71.3,78.8,93.2,113.0,84.4,62.6,53.3,51.7,55.7,1.6787135746800501,1.38291514067451,58.635,19.809175837687498,0.0491959611051579,0.000207909776969051,1974-06-19
65.5,53.3,49.3,41.0,40.2,43.2,44.7,48.5,47.0,42.4,44.0,49.3,59.1,71.3,78.8,93.2,113.0,84.4,62.6,53.3,51.7,1.65844563661393,1.39523637706426,58.515,19.8351435853798,0.109965036261911,0.00020095061448433002,1974-06-20
67.8,65.5,53.3,49.3,41.0,40.2,43.2,44.7,48.5,47.0,42.4,44.0,49.3,59.1,71.3,78.8,93.2,113.0,84.4,62.6,53.3,1.65297932122572,1.29463448637578,59.205,19.8256207177002,0.139206856480981,0.000239683289296577,1974-06-21
59.1,67.8,65.5,53.3,49.3,41.0,40.2,43.2,44.7,48.5,47.0,42.4,44.0,49.3,59.1,71.3,78.8,93.2,113.0,84.4,62.6,1.6355650821990002,1.180659200526,59.93,19.863404595014998,0.186595033775177,0.000213977630243001,1974-06-22
54.1,59.1,67.8,65.5,53.3,49.3,41.0,40.2,43.2,44.7,48.5,47.0,42.4,44.0,49.3,59.1,71.3,78.8,93.2,113.0,84.4,1.8202025615124398,1.20932261230424,59.755,19.8540589778195,0.16794248594576097,0.000252575668872823,1974-06-23
52.5,54.1,59.1,67.8,65.5,53.3,49.3,41.0,40.2,43.2,44.7,48.5,47.0,42.4,44.0,49.3,59.1,71.3,78.8,93.2,113.0,2.32765327527056,1.5038516666634099,58.24,19.012721502914,0.000388532783197277,0.0022109294339675,1974-06-24
50.9,52.5,54.1,59.1,67.8,65.5,53.3,49.3,41.0,40.2,43.2,44.7,48.5,47.0,42.4,44.0,49.3,59.1,71.3,78.8,93.2,1.98611869437113,1.20886035546235,55.215,13.991473907536099,0.0207106784149071,0.00236187855004122,1974-06-25
