target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,Tm9,Tm10,Tm11,Tm12,Tm13,Tm14,Tm15,Tm16,Tm17,trend,skew,mean,stddev,hurst,serialcorr,date
-3.6134,0.9992000000000021,19.1164,16.4319,35.9655,35.0389,1.6851,-0.0822000000000003,0.4685,0.5206,-2.4286,0.2609,0.00709999999999988,2.0159,-10.8498,-49.6342,-32.3825,-21.125999999999998,1.3437081797631498,-0.406868108220879,-0.2349,21.2813287030556,0.0298026231193153,0.00403581760672911,2016-05-27 17:00:00
-2.15190000000001,-3.6134,0.9992000000000021,19.1164,16.4319,35.9655,35.0389,1.6851,-0.0822000000000003,0.4685,0.5206,-2.4286,0.2609,0.00709999999999988,2.0159,-10.8498,-49.6342,-32.3825,1.26045483752872,-0.5351668037415349,0.7952529411764699,20.620461271093,-0.0180937031442433,0.00881100073348051,2016-05-27 18:00:00
-1.4131,-2.15190000000001,-3.6134,0.9992000000000021,19.1164,16.4319,35.9655,35.0389,1.6851,-0.0822000000000003,0.4685,0.5206,-2.4286,0.2609,0.00709999999999988,2.0159,-10.8498,-49.6342,1.20598471449066,-0.645474530795611,2.5735235294117595,18.8039540421533,-0.18737817177111898,0.0673634468798188,2016-05-27 19:00:00
-0.926699999999997,-1.4131,-2.15190000000001,-3.6134,0.9992000000000021,19.1164,16.4319,35.9655,35.0389,1.6851,-0.0822000000000003,0.4685,0.5206,-2.4286,0.2609,0.00709999999999988,2.0159,-10.8498,1.0986426312373698,1.41965218621342,5.41005882352941,13.2544448225896,0.0186986743118272,0.0165533912901362,2016-05-27 20:00:00
-3.5087999999999906,-0.926699999999997,-1.4131,-2.15190000000001,-3.6134,0.9992000000000021,19.1164,16.4319,35.9655,35.0389,1.6851,-0.0822000000000003,0.4685,0.5206,-2.4286,0.2609,0.00709999999999988,2.0159,1.0968770759997502,1.59856543167067,5.99377058823529,12.7005516467182,0.0620703776287013,0.0101083221905761,2016-05-27 21:00:00
-8.7522,-3.5087999999999906,-0.926699999999997,-1.4131,-2.15190000000001,-3.6134,0.9992000000000021,19.1164,16.4319,35.9655,35.0389,1.6851,-0.0822000000000003,0.4685,0.5206,-2.4286,0.2609,0.00709999999999988,1.1131260486933798,1.5874098262403602,5.66878823529412,12.878140775791499,0.0572905684810394,0.0101200753225856,2016-05-27 22:00:00
-4.5753,-8.7522,-3.5087999999999906,-0.926699999999997,-1.4131,-2.15190000000001,-3.6134,0.9992000000000021,19.1164,16.4319,35.9655,35.0389,1.6851,-0.0822000000000003,0.4685,0.5206,-2.4286,0.2609,1.1467659821033502,1.4877582282611999,5.15353529411765,13.287543721421098,0.0437641967933183,0.0101087727689438,2016-05-27 23:00:00
-11.069,-4.5753,-8.7522,-3.5087999999999906,-0.926699999999997,-1.4131,-2.15190000000001,-3.6134,0.9992000000000021,19.1164,16.4319,35.9655,35.0389,1.6851,-0.0822000000000003,0.4685,0.5206,-2.4286,1.15507092706493,1.47875378785246,4.86905294117647,13.449622747688801,0.0514970100557012,0.00792409240937686,2016-05-28 00:00:00
-18.0941,-11.069,-4.5753,-8.7522,-3.5087999999999906,-0.926699999999997,-1.4131,-2.15190000000001,-3.6134,0.9992000000000021,19.1164,16.4319,35.9655,35.0389,1.6851,-0.0822000000000003,0.4685,0.5206,1.19058018227802,1.36539294483376,4.36079411764706,13.898407881951401,0.0319374638179181,0.007987417112131471,2016-05-28 01:00:00
-46.9502,-18.0941,-11.069,-4.5753,-8.7522,-3.5087999999999906,-0.926699999999997,-1.4131,-2.15190000000001,-3.6134,0.9992000000000021,19.1164,16.4319,35.9655,35.0389,1.6851,-0.0822000000000003,0.4685,1.26617271617755,1.11333990226038,3.2658117647058797,14.915898140527899,0.00706608712758689,0.00702911037916265,2016-05-28 02:00:00
-9.1386,-46.9502,-18.0941,-11.069,-4.5753,-8.7522,-3.5087999999999906,-0.926699999999997,-1.4131,-2.15190000000001,-3.6134,0.9992000000000021,19.1164,16.4319,35.9655,35.0389,1.6851,-0.0822000000000003,1.6207096395224398,-0.172590624921819,0.47647647058823495,19.26995801168,-0.145685055680717,0.0183068794192573,2016-05-28 03:00:00
0.5795,-9.1386,-46.9502,-18.0941,-11.069,-4.5753,-8.7522,-3.5087999999999906,-0.926699999999997,-1.4131,-2.15190000000001,-3.6134,0.9992000000000021,19.1164,16.4319,35.9655,35.0389,1.6851,1.40489092319138,-0.0917925532339871,-0.0562529411764706,19.411036605888604,-0.0829681203791171,0.00836209897971785,2016-05-28 04:00:00
0.3222,0.5795,-9.1386,-46.9502,-18.0941,-11.069,-4.5753,-8.7522,-3.5087999999999906,-0.926699999999997,-1.4131,-2.15190000000001,-3.6134,0.9992000000000021,19.1164,16.4319,35.9655,35.0389,1.3218875582678402,-0.0815355413767502,-0.12128823529411802,19.406689314766,-0.0919757474997332,0.0095735886650542,2016-05-28 05:00:00
0.3044,0.3222,0.5795,-9.1386,-46.9502,-18.0941,-11.069,-4.5753,-8.7522,-3.5087999999999906,-0.926699999999997,-1.4131,-2.15190000000001,-3.6134,0.9992000000000021,19.1164,16.4319,35.9655,1.1435204275793,-0.30094630771402897,-2.16344705882353,17.173697680614602,-0.163956755865141,0.0385169718982218,2016-05-28 06:00:00
-0.3189,0.3044,0.3222,0.5795,-9.1386,-46.9502,-18.0941,-11.069,-4.5753,-8.7522,-3.5087999999999906,-0.926699999999997,-1.4131,-2.15190000000001,-3.6134,0.9992000000000021,19.1164,16.4319,0.9919686183660591,-1.3416723868176599,-4.26115882352941,14.1342695882233,-0.120924100035617,0.0466850601352565,2016-05-28 07:00:00
2.7754,-0.3189,0.3044,0.3222,0.5795,-9.1386,-46.9502,-18.0941,-11.069,-4.5753,-8.7522,-3.5087999999999906,-0.926699999999997,-1.4131,-2.15190000000001,-3.6134,0.9992000000000021,19.1164,0.9251759369447479,-1.6826738517738602,-5.2465,13.151223082046402,-0.18075984869498,0.124161926234379,2016-05-28 08:00:00
-0.2637,2.7754,-0.3189,0.3044,0.3222,0.5795,-9.1386,-46.9502,-18.0941,-11.069,-4.5753,-8.7522,-3.5087999999999906,-0.926699999999997,-1.4131,-2.15190000000001,-3.6134,0.9992000000000021,0.8776568925764551,-2.63403044841452,-6.207735294117651,11.7854972692045,-0.13187472055750699,0.0990943070706717,2016-05-28 09:00:00
-0.0281,-0.2637,2.7754,-0.3189,0.3044,0.3222,0.5795,-9.1386,-46.9502,-18.0941,-11.069,-4.5753,-8.7522,-3.5087999999999906,-0.926699999999997,-1.4131,-2.15190000000001,-3.6134,0.876840784553177,-2.6509801583168997,-6.2820235294117595,11.7411268484721,-0.129334323383874,0.0844839981447982,2016-05-28 10:00:00
0.4514,-0.0281,-0.2637,2.7754,-0.3189,0.3044,0.3222,0.5795,-9.1386,-46.9502,-18.0941,-11.069,-4.5753,-8.7522,-3.5087999999999906,-0.926699999999997,-1.4131,-2.15190000000001,0.8813464892521791,-2.64202193951446,-6.0711235294117705,11.823966188822201,-0.128885551006867,0.0796410470735458,2016-05-28 11:00:00
22.4008,0.4514,-0.0281,-0.2637,2.7754,-0.3189,0.3044,0.3222,0.5795,-9.1386,-46.9502,-18.0941,-11.069,-4.5753,-8.7522,-3.5087999999999906,-0.926699999999997,-1.4131,0.88667430478362,-2.62676541269653,-5.91798823529412,11.8945448787397,-0.128294751009846,0.0762412785748183,2016-05-28 12:00:00
85.6954,22.4008,0.4514,-0.0281,-0.2637,2.7754,-0.3189,0.3044,0.3222,0.5795,-9.1386,-46.9502,-18.0941,-11.069,-4.5753,-8.7522,-3.5087999999999906,-0.926699999999997,1.0227820475913498,-1.46416090836827,-4.51717058823529,13.7203862548019,-0.21262817788835,0.11779093213070199,2016-05-28 13:00:00
-1.27290000000001,85.6954,22.4008,0.4514,-0.0281,-0.2637,2.7754,-0.3189,0.3044,0.3222,0.5795,-9.1386,-46.9502,-18.0941,-11.069,-4.5753,-8.7522,-3.5087999999999906,1.7812055364640802,1.89971336546887,0.57824705882353,25.855396704342,-0.34131558600452805,0.16939275344059898,2016-05-28 14:00:00
24.6304,-1.27290000000001,85.6954,22.4008,0.4514,-0.0281,-0.2637,2.7754,-0.3189,0.3044,0.3222,0.5795,-9.1386,-46.9502,-18.0941,-11.069,-4.5753,-8.7522,1.2105294508746598,1.88782547506085,0.709770588235294,25.838988634105895,-0.300613864459457,0.19371001183331799,2016-05-28 15:00:00
52.7259,24.6304,-1.27290000000001,85.6954,22.4008,0.4514,-0.0281,-0.2637,2.7754,-0.3189,0.3044,0.3222,0.5795,-9.1386,-46.9502,-18.0941,-11.069,-4.5753,0.817888347953235,1.60265977670546,2.6734529411764703,26.338621997532396,-0.33595428725244103,0.229186174103202,2016-05-28 16:00:00
-91.5977,52.7259,24.6304,-1.27290000000001,85.6954,22.4008,0.4514,-0.0281,-0.2637,2.7754,-0.3189,0.3044,0.3222,0.5795,-9.1386,-46.9502,-18.0941,-11.069,0.8809152956211209,1.18715573509278,6.04411176470588,28.895423925833,-0.443236222064364,0.19978088051612,2016-05-28 17:00:00
57.5002,-91.5977,52.7259,24.6304,-1.27290000000001,85.6954,22.4008,0.4514,-0.0281,-0.2637,2.7754,-0.3189,0.3044,0.3222,0.5795,-9.1386,-46.9502,-18.0941,1.11800831855148,-0.203871474973402,1.3071294117647099,37.2648713278297,-0.5729824327450711,0.9048928266459592,2016-05-28 18:00:00
30.5063,57.5002,-91.5977,52.7259,24.6304,-1.27290000000001,85.6954,22.4008,0.4514,-0.0281,-0.2637,2.7754,-0.3189,0.3044,0.3222,0.5795,-9.1386,-46.9502,0.776934909872342,-0.329489965683125,5.753852941176469,39.261810872830296,-0.842782499394467,0.233852463950565,2016-05-28 19:00:00
-82.0972,30.5063,57.5002,-91.5977,52.7259,24.6304,-1.27290000000001,85.6954,22.4008,0.4514,-0.0281,-0.2637,2.7754,-0.3189,0.3044,0.3222,0.5795,-9.1386,0.5862090264234311,-0.565847315600885,10.310117647058801,37.2037387318169,-0.811539458451869,0.19541698607666802,2016-05-28 20:00:00
3.7067,-82.0972,30.5063,57.5002,-91.5977,52.7259,24.6304,-1.27290000000001,85.6954,22.4008,0.4514,-0.0281,-0.2637,2.7754,-0.3189,0.3044,0.3222,0.5795,0.677007759540295,-0.671900163298783,6.018435294117651,43.29667669875111,-0.8726627899535179,0.22101186527531896,2016-05-28 21:00:00
-4.3062999999999905,3.7067,-82.0972,30.5063,57.5002,-91.5977,52.7259,24.6304,-1.27290000000001,85.6954,22.4008,0.4514,-0.0281,-0.2637,2.7754,-0.3189,0.3044,0.3222,0.6140480784932739,-0.685760535047677,6.20238823529412,43.278763741439704,-0.852299866931171,0.229604180217833,2016-05-28 22:00:00
-24.1658,-4.3062999999999905,3.7067,-82.0972,30.5063,57.5002,-91.5977,52.7259,24.6304,-1.27290000000001,85.6954,22.4008,0.4514,-0.0281,-0.2637,2.7754,-0.3189,0.3044,0.582933443525081,-0.664536142873786,5.9301235294117705,43.332593097856595,-0.8436782008870959,0.23047873463767998,2016-05-28 23:00:00
-8.9853,-24.1658,-4.3062999999999905,3.7067,-82.0972,30.5063,57.5002,-91.5977,52.7259,24.6304,-1.27290000000001,85.6954,22.4008,0.4514,-0.0281,-0.2637,2.7754,-0.3189,0.590773410824358,-0.5568635109970439,4.4907,43.9334090268727,-0.862698612981189,0.259273340621814,2016-05-29 00:00:00
-18.9741,-8.9853,-24.1658,-4.3062999999999905,3.7067,-82.0972,30.5063,57.5002,-91.5977,52.7259,24.6304,-1.27290000000001,85.6954,22.4008,0.4514,-0.0281,-0.2637,2.7754,0.590958462729688,-0.518689267720983,3.98091176470588,44.0428506929882,-0.8600069222845501,0.28376629686971994,2016-05-29 01:00:00
-41.5779,-18.9741,-8.9853,-24.1658,-4.3062999999999905,3.7067,-82.0972,30.5063,57.5002,-91.5977,52.7259,24.6304,-1.27290000000001,85.6954,22.4008,0.4514,-0.0281,-0.2637,0.594666881829306,-0.42622177076176004,2.7015294117647097,44.394549591317606,-0.86152034186048,0.30961245231997403,2016-05-29 02:00:00
-7.9876,-41.5779,-18.9741,-8.9853,-24.1658,-4.3062999999999905,3.7067,-82.0972,30.5063,57.5002,-91.5977,52.7259,24.6304,-1.27290000000001,85.6954,22.4008,0.4514,-0.0281,0.611558560772817,-0.285240776270242,0.27128235294117703,45.6792404334184,-0.8565554383254409,0.40024970669372606,2016-05-29 03:00:00
0.6298,-7.9876,-41.5779,-18.9741,-8.9853,-24.1658,-4.3062999999999905,3.7067,-82.0972,30.5063,57.5002,-91.5977,52.7259,24.6304,-1.27290000000001,85.6954,22.4008,0.4514,0.6105210034465129,-0.25313056140726703,-0.196923529411765,45.7232715148907,-0.8488469317509909,0.4254703507428139,2016-05-29 04:00:00
2.2866,0.6298,-7.9876,-41.5779,-18.9741,-8.9853,-24.1658,-4.3062999999999905,3.7067,-82.0972,30.5063,57.5002,-91.5977,52.7259,24.6304,-1.27290000000001,85.6954,22.4008,0.60780971239689,-0.25383712767670197,-0.18642941176470604,45.723450086248995,-0.867887729459655,0.42398304068829795,2016-05-29 05:00:00
0.2938,2.2866,0.6298,-7.9876,-41.5779,-18.9741,-8.9853,-24.1658,-4.3062999999999905,3.7067,-82.0972,30.5063,57.5002,-91.5977,52.7259,24.6304,-1.27290000000001,85.6954,0.620274803380068,-0.187231119306176,-1.3696176470588202,45.361241896169396,-0.95020796810022,0.284041318737797,2016-05-29 06:00:00
-0.5236,0.2938,2.2866,0.6298,-7.9876,-41.5779,-18.9741,-8.9853,-24.1658,-4.3062999999999905,3.7067,-82.0972,30.5063,57.5002,-91.5977,52.7259,24.6304,-1.27290000000001,0.567078366773328,-0.580357929655487,-6.39324117647059,39.461769818221796,-0.984656116654027,0.13555204129348802,2016-05-29 07:00:00
0.3012,-0.5236,0.2938,2.2866,0.6298,-7.9876,-41.5779,-18.9741,-8.9853,-24.1658,-4.3062999999999905,3.7067,-82.0972,30.5063,57.5002,-91.5977,52.7259,24.6304,0.57014668339034,-0.58345363279392,-6.349164705882349,39.468264309964,-1.00092137353962,0.130637603657337,2016-05-29 08:00:00
-0.4573,0.3012,-0.5236,0.2938,2.2866,0.6298,-7.9876,-41.5779,-18.9741,-8.9853,-24.1658,-4.3062999999999905,3.7067,-82.0972,30.5063,57.5002,-91.5977,52.7259,0.5631229765170711,-0.5368018819937871,-7.780294117647061,38.708508342748,-1.0853559197163,0.05715532340433401,2016-05-29 09:00:00
-0.5968,-0.4573,0.3012,-0.5236,0.2938,2.2866,0.6298,-7.9876,-41.5779,-18.9741,-8.9853,-24.1658,-4.3062999999999905,3.7067,-82.0972,30.5063,57.5002,-91.5977,0.627078996743779,-0.738600257076744,-10.908717647058802,35.5315221246613,-0.9109792737219492,0.23117344639071805,2016-05-29 10:00:00
2.2656,-0.5968,-0.4573,0.3012,-0.5236,0.2938,2.2866,0.6298,-7.9876,-41.5779,-18.9741,-8.9853,-24.1658,-4.3062999999999905,3.7067,-82.0972,30.5063,57.5002,0.7106552745176078,-0.548328683030424,-5.555723529411759,28.840424669561703,-0.5334459155053219,0.9178890460378991,2016-05-29 11:00:00
21.1298,2.2656,-0.5968,-0.4573,0.3012,-0.5236,0.2938,2.2866,0.6298,-7.9876,-41.5779,-18.9741,-8.9853,-24.1658,-4.3062999999999905,3.7067,-82.0972,30.5063,0.598754627009485,-1.6969645680695502,-8.80481764705882,23.9973731864353,-0.816580988540011,0.194313208124683,2016-05-29 12:00:00
94.6402,21.1298,2.2656,-0.5968,-0.4573,0.3012,-0.5236,0.2938,2.2866,0.6298,-7.9876,-41.5779,-18.9741,-8.9853,-24.1658,-4.3062999999999905,3.7067,-82.0972,0.8922835467407221,-1.9981428688927,-9.356376470588241,23.129429831508197,-0.6924555545438621,0.873496939258224,2016-05-29 13:00:00
75.6602,94.6402,21.1298,2.2656,-0.5968,-0.4573,0.3012,-0.5236,0.2938,2.2866,0.6298,-7.9876,-41.5779,-18.9741,-8.9853,-24.1658,-4.3062999999999905,3.7067,1.93738530176906,2.2052264984036003,1.03994117647059,27.665604489872898,-0.380236980246624,0.210068016878214,2016-05-29 14:00:00
33.5916,75.6602,94.6402,21.1298,2.2656,-0.5968,-0.4573,0.3012,-0.5236,0.2938,2.2866,0.6298,-7.9876,-41.5779,-18.9741,-8.9853,-24.1658,-4.3062999999999905,1.4231165879106498,1.63239643517151,5.2725,33.0744375912123,-0.0680187211344635,0.0117771022071489,2016-05-29 15:00:00
145.5886,33.5916,75.6602,94.6402,21.1298,2.2656,-0.5968,-0.4573,0.3012,-0.5236,0.2938,2.2866,0.6298,-7.9876,-41.5779,-18.9741,-8.9853,-24.1658,1.4527392816541698,1.38334216197727,7.5017882352941205,33.6604621777888,0.0390512067144785,0.00510828287007703,2016-05-29 16:00:00
-143.9331,145.5886,33.5916,75.6602,94.6402,21.1298,2.2656,-0.5968,-0.4573,0.3012,-0.5236,0.2938,2.2866,0.6298,-7.9876,-41.5779,-18.9741,-8.9853,1.77334296867026,1.56576485272805,17.4873411764706,46.4344075786353,-0.408781781086447,0.0766919028802215,2016-05-29 17:00:00
-104.3134,-143.9331,145.5886,33.5916,75.6602,94.6402,21.1298,2.2656,-0.5968,-0.4573,0.3012,-0.5236,0.2938,2.2866,0.6298,-7.9876,-41.5779,-18.9741,1.5895091994122699,-0.10003796366709801,9.54923529411765,60.6130119531993,-0.6003448775137371,0.653740411429215,2016-05-29 18:00:00
13.4032,-104.3134,-143.9331,145.5886,33.5916,75.6602,94.6402,21.1298,2.2656,-0.5968,-0.4573,0.3012,-0.5236,0.2938,2.2866,0.6298,-7.9876,-41.5779,0.767332664364694,-0.16183486952773402,4.52927647058824,66.3822805688812,-0.340441818181215,0.558808673688844,2016-05-29 19:00:00
14.0864,13.4032,-104.3134,-143.9331,145.5886,33.5916,75.6602,94.6402,21.1298,2.2656,-0.5968,-0.4573,0.3012,-0.5236,0.2938,2.2866,0.6298,-7.9876,0.753256839861601,-0.300224776473005,7.76345882352941,65.3264737059951,-0.332399839222547,0.61819586197784,2016-05-29 20:00:00
-29.4667,14.0864,13.4032,-104.3134,-143.9331,145.5886,33.5916,75.6602,94.6402,21.1298,2.2656,-0.5968,-0.4573,0.3012,-0.5236,0.2938,2.2866,0.6298,0.705297554269385,-0.36240733968917205,9.06192941176471,65.2131083262096,-0.31834152367561797,0.62159383846186,2016-05-29 21:00:00
-19.8763,-29.4667,14.0864,13.4032,-104.3134,-143.9331,145.5886,33.5916,75.6602,94.6402,21.1298,2.2656,-0.5968,-0.4573,0.3012,-0.5236,0.2938,2.2866,0.71231350174105,-0.281424834527333,7.2915470588235305,65.86162773502029,-0.34051328091870303,0.6380414646913439,2016-05-29 22:00:00
-12.3953,-19.8763,-29.4667,14.0864,13.4032,-104.3134,-143.9331,145.5886,33.5916,75.6602,94.6402,21.1298,2.2656,-0.5968,-0.4573,0.3012,-0.5236,0.2938,0.7103669392957841,-0.220822135482809,5.98784705882353,66.18544627244461,-0.340650775634958,0.60072753395915,2016-05-29 23:00:00
-11.7606,-12.3953,-19.8763,-29.4667,14.0864,13.4032,-104.3134,-143.9331,145.5886,33.5916,75.6602,94.6402,21.1298,2.2656,-0.5968,-0.4573,0.3012,-0.5236,0.711498686851178,-0.185958948543436,5.24142941176471,66.3250797814424,-0.339132489446676,0.584148568626717,2016-05-30 00:00:00
-24.9609,-11.7606,-12.3953,-19.8763,-29.4667,14.0864,13.4032,-104.3134,-143.9331,145.5886,33.5916,75.6602,94.6402,21.1298,2.2656,-0.5968,-0.4573,0.3012,0.7125495965053609,-0.15525103685982902,4.58042941176471,66.44201659682079,-0.33933091787992103,0.574361869386532,2016-05-30 01:00:00
-46.3715,-24.9609,-11.7606,-12.3953,-19.8763,-29.4667,14.0864,13.4032,-104.3134,-143.9331,145.5886,33.5916,75.6602,94.6402,21.1298,2.2656,-0.5968,-0.4573,0.716651875260614,-0.089368141280994,3.09442352941176,66.8250999910824,-0.342257958334484,0.560228024974465,2016-05-30 02:00:00
-9.8922,-46.3715,-24.9609,-11.7606,-12.3953,-19.8763,-29.4667,14.0864,13.4032,-104.3134,-143.9331,145.5886,33.5916,75.6602,94.6402,21.1298,2.2656,-0.5968,0.7277180210650942,0.0129715774330594,0.393588235294118,67.89687031622739,-0.344398346771394,0.521011637206013,2016-05-30 03:00:00
1.4008,-9.8922,-46.3715,-24.9609,-11.7606,-12.3953,-19.8763,-29.4667,14.0864,13.4032,-104.3134,-143.9331,145.5886,33.5916,75.6602,94.6402,21.1298,2.2656,0.727219710142798,0.0376089363406112,-0.1532,67.942758046397,-0.34245986125720196,0.504240769134252,2016-05-30 04:00:00
0.0551999999999997,1.4008,-9.8922,-46.3715,-24.9609,-11.7606,-12.3953,-19.8763,-29.4667,14.0864,13.4032,-104.3134,-143.9331,145.5886,33.5916,75.6602,94.6402,21.1298,0.7240442953983779,0.0399248240180578,-0.20407058823529395,67.94115756708861,-0.34754165624140004,0.506640824986932,2016-05-30 05:00:00
0.008000000000000009,0.0551999999999997,1.4008,-9.8922,-46.3715,-24.9609,-11.7606,-12.3953,-19.8763,-29.4667,14.0864,13.4032,-104.3134,-143.9331,145.5886,33.5916,75.6602,94.6402,0.739256886322086,0.0949193077714479,-1.44375294117647,67.7194680474817,-0.36827082308428993,0.584669427826782,2016-05-30 06:00:00
0.3836,0.008000000000000009,0.0551999999999997,1.4008,-9.8922,-46.3715,-24.9609,-11.7606,-12.3953,-19.8763,-29.4667,14.0864,13.4032,-104.3134,-143.9331,145.5886,33.5916,75.6602,0.68882317647707,0.163383067755189,-7.010352941176469,63.056533965275094,-0.398736702401068,0.931538170054646,2016-05-30 07:00:00
0.0855000000000001,0.3836,0.008000000000000009,0.0551999999999997,1.4008,-9.8922,-46.3715,-24.9609,-11.7606,-12.3953,-19.8763,-29.4667,14.0864,13.4032,-104.3134,-143.9331,145.5886,33.5916,0.6532620555897161,0.252739972003491,-11.438388235294099,59.4269227635388,-0.46954174236222207,0.8526983256446229,2016-05-30 08:00:00
0.19,0.0855000000000001,0.3836,0.008000000000000009,0.0551999999999997,1.4008,-9.8922,-46.3715,-24.9609,-11.7606,-12.3953,-19.8763,-29.4667,14.0864,13.4032,-104.3134,-143.9331,145.5886,0.684091759835217,0.341862428616204,-13.409335294117598,58.3866464809371,-0.597847817567001,0.45508851290358604,2016-05-30 09:00:00
-0.3668,0.19,0.0855000000000001,0.3836,0.008000000000000009,0.0551999999999997,1.4008,-9.8922,-46.3715,-24.9609,-11.7606,-12.3953,-19.8763,-29.4667,14.0864,13.4032,-104.3134,-143.9331,1.16502891811314,-1.9379868149719799,-21.9621941176471,41.9858849721765,-0.23976669162811398,0.1164665071717,2016-05-30 10:00:00
2.1511,-0.3668,0.19,0.0855000000000001,0.3836,0.008000000000000009,0.0551999999999997,1.4008,-9.8922,-46.3715,-24.9609,-11.7606,-12.3953,-19.8763,-29.4667,14.0864,13.4032,-104.3134,0.798475157182679,-2.13514772899474,-13.517117647058802,28.0424492662293,-0.697238177457882,0.8378548688009241,2016-05-30 11:00:00
32.0607,2.1511,-0.3668,0.19,0.0855000000000001,0.3836,0.008000000000000009,0.0551999999999997,1.4008,-9.8922,-46.3715,-24.9609,-11.7606,-12.3953,-19.8763,-29.4667,14.0864,13.4032,0.9113595919894829,-0.946144735728708,-7.2545,15.6461757951823,-0.170567374253136,0.0948933515549197,2016-05-30 12:00:00
32.4217,32.0607,2.1511,-0.3668,0.19,0.0855000000000001,0.3836,0.008000000000000009,0.0551999999999997,1.4008,-9.8922,-46.3715,-24.9609,-11.7606,-12.3953,-19.8763,-29.4667,14.0864,1.03014077823378,-0.241851319877316,-6.157,17.7047183819032,-0.322016380320914,0.199558507140145,2016-05-30 13:00:00
1.6064,32.4217,32.0607,2.1511,-0.3668,0.19,0.0855000000000001,0.3836,0.008000000000000009,0.0551999999999997,1.4008,-9.8922,-46.3715,-24.9609,-11.7606,-12.3953,-19.8763,-29.4667,1.3560643951428202,0.0750164998086578,-5.07845294117647,19.484061136545602,-0.16144004477373802,0.0174396862876729,2016-05-30 14:00:00
14.7335,1.6064,32.4217,32.0607,2.1511,-0.3668,0.19,0.0855000000000001,0.3836,0.008000000000000009,0.0551999999999997,1.4008,-9.8922,-46.3715,-24.9609,-11.7606,-12.3953,-19.8763,1.29141742984531,-0.0679849544079364,-3.25062352941176,18.485065850759398,-0.0984892299709431,0.0123650920777869,2016-05-30 15:00:00
7.5668,14.7335,1.6064,32.4217,32.0607,2.1511,-0.3668,0.19,0.0855000000000001,0.3836,0.008000000000000009,0.0551999999999997,1.4008,-9.8922,-46.3715,-24.9609,-11.7606,-12.3953,1.10074202160394,-0.30432046492570697,-1.21475294117647,18.4453873963831,-0.097589924752145,0.0155011844378217,2016-05-30 16:00:00
3.7201,7.5668,14.7335,1.6064,32.4217,32.0607,2.1511,-0.3668,0.19,0.0855000000000001,0.3836,0.008000000000000009,0.0551999999999997,1.4008,-9.8922,-46.3715,-24.9609,-11.7606,1.07477952743563,-0.48712631181379795,-0.040511764705883,18.324143532129998,-0.0821282813927871,0.0143275384136636,2016-05-30 17:00:00
24.8,3.7201,7.5668,14.7335,1.6064,32.4217,32.0607,2.1511,-0.3668,0.19,0.0855000000000001,0.3836,0.008000000000000009,0.0551999999999997,1.4008,-9.8922,-46.3715,-24.9609,1.08060146380385,-0.644131761590467,0.8701176470588241,18.0884499246838,-0.12621087029386602,0.0226820149323321,2016-05-30 18:00:00
12.5615,24.8,3.7201,7.5668,14.7335,1.6064,32.4217,32.0607,2.1511,-0.3668,0.19,0.0855000000000001,0.3836,0.008000000000000009,0.0551999999999997,1.4008,-9.8922,-46.3715,1.1367016818776399,-0.8470763811967091,3.79722941176471,17.6685002401436,-0.38457535597861403,0.209953791100579,2016-05-30 19:00:00
49.3456,12.5615,24.8,3.7201,7.5668,14.7335,1.6064,32.4217,32.0607,2.1511,-0.3668,0.19,0.0855000000000001,0.3836,0.008000000000000009,0.0551999999999997,1.4008,-9.8922,0.8922848053044692,1.05897532845626,7.2638764705882295,12.1202968425143,-0.269186282708666,0.169776861716542,2016-05-30 20:00:00
-24.0259,49.3456,12.5615,24.8,3.7201,7.5668,14.7335,1.6064,32.4217,32.0607,2.1511,-0.3668,0.19,0.0855000000000001,0.3836,0.008000000000000009,0.0551999999999997,1.4008,1.0877799938808599,1.3299540766824498,10.7484529411765,15.0427461341471,-0.40502218885262803,0.35473599767319003,2016-05-30 21:00:00
-58.4007,-24.0259,49.3456,12.5615,24.8,3.7201,7.5668,14.7335,1.6064,32.4217,32.0607,2.1511,-0.3668,0.19,0.0855000000000001,0.3836,0.008000000000000009,0.0551999999999997,1.03068246027554,0.6414911756345351,9.252764705882349,17.1471462112118,-0.5168807786514821,0.59790749256091,2016-05-30 22:00:00
7.13500000000001,-58.4007,-24.0259,49.3456,12.5615,24.8,3.7201,7.5668,14.7335,1.6064,32.4217,32.0607,2.1511,-0.3668,0.19,0.0855000000000001,0.3836,0.008000000000000009,0.9159708419131379,-0.7982201635191091,5.814182352941179,23.711527569734802,-0.30046577123581897,0.45883281078546995,2016-05-30 23:00:00
-4.6079,7.13500000000001,-58.4007,-24.0259,49.3456,12.5615,24.8,3.7201,7.5668,14.7335,1.6064,32.4217,32.0607,2.1511,-0.3668,0.19,0.0855000000000001,0.3836,0.8694809355663601,-0.8567197519596179,6.233417647058821,23.6654145733345,-0.312829654754397,0.491530178667121,2016-05-31 00:00:00
-45.1755,-4.6079,7.13500000000001,-58.4007,-24.0259,49.3456,12.5615,24.8,3.7201,7.5668,14.7335,1.6064,32.4217,32.0607,2.1511,-0.3668,0.19,0.0855000000000001,0.7288825151724442,-0.812069683737773,5.9398,23.773248831643702,-0.311112124035285,0.507738705944036,2016-05-31 01:00:00
